time,n_sat,x,y,z,dt_u,rms
2026-04-26T15:40:30,11,3512906.057295416,2069053.309476915,4888982.031817923,2.262001571029803e-07,65.62174509287848
2026-04-26T15:41:00,11,3512906.731759437,2069053.411704167,4888982.705044104,2.2984588792352825e-07,65.78601434579153
2026-04-26T15:41:30,11,3512907.3292592643,2069053.5471102484,4888983.191032898,2.3172245435336771e-07,65.60472784899154
2026-04-26T15:42:00,11,3512908.817285531,2069053.7856745818,4888984.330924816,2.3727441358384033e-07,65.31340650341599
2026-04-26T15:42:30,11,3512909.5649129897,2069054.8375505386,4888985.679174648,2.418399254993442e-07,65.68755231802623
2026-04-26T15:43:00,11,3512910.2010321515,2069054.1678044617,4888986.216057569,2.4388988024148617e-07,65.64667397206776
2026-04-26T15:43:30,11,3512911.411072666,2069054.4583677428,4888987.61702737,2.491276296439999e-07,65.58285619947095
2026-04-26T15:44:00,10,3512981.8172747293,2069052.626011772,4889035.84563129,4.221717353606597e-07,55.347782170929506
2026-04-26T15:44:30,10,3512983.266199537,2069052.9768159997,4889035.936420626,4.2455801812621166e-07,55.712590087996844
2026-04-26T15:45:00,10,3512983.6723994543,2069053.0515995405,4889037.189963755,4.275421653661453e-07,55.754501875905135
2026-04-26T15:45:30,10,3512983.9456249103,2069053.6878753498,4889038.431304124,4.3212863133409415e-07,56.20044768836012
2026-04-26T15:46:00,10,3512984.5109844534,2069054.0411759808,4889040.069248399,4.359087244952297e-07,56.30944390880327
2026-04-26T15:46:30,10,3512985.7084910953,2069054.959146098,4889042.097758898,4.419731024393836e-07,56.83257960034992
2026-04-26T15:47:00,10,3512986.082801292,2069055.5711332702,4889044.729230804,4.4698846215672596e-07,57.068529088167615
2026-04-26T15:47:30,10,3512986.9137704885,2069056.1480040539,4889046.175319655,4.5199354704763217e-07,57.250785774479
2026-04-26T15:48:00,10,3512987.6466149446,2069056.723166416,4889048.010485186,4.575129695314742e-07,58.02275575709599
2026-04-26T15:48:30,10,3512989.1895147283,2069057.7341476874,4889050.7600439,4.657339314431388e-07,58.61631286368397
2026-04-26T15:49:00,10,3512990.469649924,2069058.885111239,4889055.439933586,4.7542737301827433e-07,59.41216830485701
2026-04-26T15:49:30,9,3512959.6142363385,2069027.0975636833,4888922.793639765,2.022456058338189e-07,41.40764751758532
2026-04-26T15:50:00,9,3512959.335378757,2069027.1239247574,4888922.821993734,2.0261792224854896e-07,41.70055415246477
2026-04-26T15:50:30,9,3512959.1053934935,2069026.9184440316,4888921.588301049,2.0082718586560175e-07,41.8640198782328
2026-04-26T15:51:00,9,3512959.388219013,2069026.513537738,4888921.113570941,2.008555130011743e-07,42.35890542253431
2026-04-26T15:51:30,9,3512958.3267988926,2069026.9508836493,4888920.596947896,2.0037632275424975e-07,42.33862625524994
2026-04-26T15:52:00,9,3512958.341352048,2069026.529206988,4888919.709802585,2.0001106111394082e-07,42.486081807781055
2026-04-26T15:52:30,9,3512958.0233506714,2069026.7827999103,4888919.809224128,2.002994707888724e-07,42.61397000330016
2026-04-26T15:53:00,9,3512957.60742162,2069026.6485631182,4888919.006508066,2.0040797671199543e-07,42.87825640428554
2026-04-26T15:53:30,9,3512957.595903809,2069027.0042237705,4888918.518596583,2.0011983206718773e-07,43.053221821902525
2026-04-26T15:54:00,9,3512956.3507412756,2069026.5512419578,4888917.825612111,1.9789423476061742e-07,43.0919258167375
2026-04-26T15:54:30,9,3512957.005890145,2069027.0589620513,4888918.318907233,2.0108129031124987e-07,43.464269514980124
2026-04-26T15:55:00,9,3512956.6066034744,2069026.6898230202,4888918.101169158,2.0131757057789054e-07,43.320713072626525
2026-04-26T15:55:30,9,3512955.5291156364,2069025.931625816,4888916.531347852,1.9682401331790066e-07,43.83526222850742
2026-04-26T15:56:00,9,3512956.263694567,2069026.8319270825,4888917.3825841695,2.007916024320876e-07,43.88667605467832
2026-04-26T15:56:30,9,3512955.0444808262,2069026.380124858,4888916.183324793,1.9773827267920052e-07,43.895728129822764
2026-04-26T15:57:00,9,3512954.980040359,2069026.6796931033,4888915.8384701405,1.981151167394109e-07,44.14415824226633
2026-04-26T15:57:30,9,3512955.2848527897,2069026.9439536699,4888915.893404709,1.9977693642189526e-07,44.23832326255772
2026-04-26T15:58:00,9,3512955.0888559185,2069027.3533364374,4888915.409854823,1.9994811171407073e-07,44.78540032635043
2026-04-26T15:58:30,9,3512954.2124364413,2069027.18050167,4888915.215051874,1.9913349154817232e-07,44.7683249390573
2026-04-26T15:59:00,9,3512954.868131165,2069026.7982813339,4888914.09874805,1.98842155886096e-07,44.71134586833444
2026-04-26T15:59:30,9,3512954.189608829,2069027.0255237913,4888913.551098202,1.98116337735786e-07,45.09714942396776
2026-04-26T16:00:00,9,3512954.3200026946,2069027.1870119034,4888913.913313609,1.9921984072390793e-07,45.441699952150124
2026-04-26T16:00:30,9,3512954.262009462,2069027.5891723312,4888913.347614437,1.992205805672692e-07,45.58976198354771
2026-04-26T16:01:00,9,3512953.962453568,2069027.6566145285,4888913.288694946,1.9991235179085947e-07,45.70129689060913
2026-04-26T16:01:30,9,3512953.628657332,2069027.5643905804,4888912.301598024,1.9891608678061508e-07,45.77038290894569
2026-04-26T16:02:00,9,3512953.426084754,2069027.790004076,4888912.403388567,1.9959834141233162e-07,45.93370572709165
2026-04-26T16:02:30,9,3512953.25074768,2069027.80426776,4888912.292446487,2.002608149542458e-07,46.378762841630184
2026-04-26T16:03:00,9,3512953.2003764296,2069028.0355768236,4888912.75258308,2.029674803326208e-07,46.75114063992638
2026-04-26T16:03:30,9,3512952.3023041277,2069028.3476933448,4888912.755275908,2.0124241129657724e-07,46.90393469553838
2026-04-26T16:04:00,10,3512932.5702265054,2069019.6221779373,4888895.150880647,1.3950779700503247e-07,45.802943433626076
2026-04-26T16:04:30,10,3512932.639574294,2069020.1142588418,4888896.08986662,1.425763953070947e-07,45.81822849592541
2026-04-26T16:05:00,10,3512932.0392535743,2069019.466892715,4888895.697635152,1.406343663780438e-07,45.992229929156295
2026-04-26T16:05:30,10,3512931.3589181933,2069019.5322804477,4888893.719872286,1.3840904050478938e-07,46.424358432960425
2026-04-26T16:06:00,10,3512931.4023383046,2069019.7245343647,4888894.010704484,1.395008932425824e-07,46.1775251206452
2026-04-26T16:06:30,10,3512931.2523459415,2069019.6227432182,4888893.868159842,1.392568500291342e-07,46.70807432270946
2026-04-26T16:07:00,10,3512930.7627619477,2069019.3399488204,4888893.7645768635,1.3882965642448148e-07,46.828983192112524
2026-04-26T16:07:30,10,3512930.0026005236,2069019.4057620512,4888892.398242354,1.3630329735141842e-07,47.08495723675961
2026-04-26T16:08:00,10,3512929.8719425234,2069019.049734586,4888893.11578391,1.378441739333672e-07,46.957918010725265
2026-04-26T16:08:30,9,3512951.112063555,2069029.1426940553,4888910.658836579,2.043144744137862e-07,48.72801815662626
2026-04-26T16:09:00,9,3512951.266291278,2069029.2732466112,4888911.294764433,2.0580275509797497e-07,48.96680873614992
2026-04-26T16:09:30,9,3512951.404393768,2069030.0480058256,4888912.382306284,2.0884560521000958e-07,49.2909037468039
2026-04-26T16:10:00,9,3512951.1765376194,2069030.252358363,4888911.644196005,2.0859589354099632e-07,49.56074045590805
2026-04-26T16:10:30,9,3512951.379832515,2069030.542875496,4888911.871552592,2.1007704465493923e-07,49.520649757284474
2026-04-26T16:11:00,9,3512951.097509782,2069030.6617376453,4888912.908699029,2.123795606162164e-07,49.58653011260522
2026-04-26T16:11:30,9,3512951.8147484204,2069030.9415672454,4888913.046646912,2.1382483040457612e-07,49.57789113599713
2026-04-26T16:12:00,9,3512950.9526607348,2069031.0172274397,4888912.831287027,2.125090369465231e-07,50.052918960159985
2026-04-26T16:12:30,9,3512951.686613156,2069031.6011827146,4888913.518764745,2.1614487965017862e-07,50.255501406916856
2026-04-26T16:13:00,10,3512928.8462311467,2069020.7783461963,4888893.664215507,1.4418542371976242e-07,49.13265176125725
2026-04-26T16:13:30,10,3512928.3804956228,2069020.506589999,4888894.223318527,1.44806312400621e-07,49.497928149704855
2026-04-26T16:14:00,10,3512928.2805622737,2069020.8669296636,4888894.385983793,1.4457364201059612e-07,49.52810409449853
2026-04-26T16:14:30,10,3512928.5881863288,2069021.1523221913,4888895.171000546,1.4802915455018076e-07,49.995825096014954
2026-04-26T16:15:00,9,3512950.9381955387,2069032.9575753468,4888915.136898531,2.2102771382774932e-07,51.30472494888244
2026-04-26T16:15:30,9,3512951.0248922505,2069033.086718546,4888916.208050216,2.2332277345215097e-07,51.32514302053685
2026-04-26T16:16:00,11,3512927.051465331,2069019.1146471389,4888886.614105653,1.3149157090984896e-07,48.108276070673945
2026-04-26T16:16:30,11,3512926.0914636953,2069018.6260485894,4888884.255116392,1.2717902745526348e-07,48.23157861979401
2026-04-26T16:17:00,11,3512926.233044782,2069018.3977452898,4888882.878558144,1.259826905375732e-07,48.62094455890316
2026-04-26T16:17:30,11,3512925.759146305,2069018.0189701368,4888881.43761916,1.2242768097535306e-07,48.603981053573406
2026-04-26T16:18:00,11,3512926.1165720443,2069017.7049807524,4888880.070648672,1.206782115490899e-07,48.866842450695216
2026-04-26T16:18:30,10,3512943.265581602,2069024.641645607,4888886.761768393,1.6358530806501573e-07,50.42904792514038
2026-04-26T16:19:00,10,3512943.232489559,2069025.0181201068,4888885.547795923,1.6165935493523993e-07,50.83314389406064
2026-04-26T16:19:30,11,3512923.9331298717,2069016.3815804936,4888875.80944456,1.1152499260379979e-07,49.91105478300619
2026-04-26T16:20:00,12,3512931.8751744004,2069026.4728443979,4888880.950160289,1.392754283686572e-07,49.02651258508691
2026-04-26T16:20:30,11,3512949.5639234,2069030.2846885645,4888887.978584709,1.8010392032096147e-07,49.42489882464286
2026-04-26T16:21:00,12,3512930.7410202683,2069024.59762097,4888877.790756757,1.3266679009484526e-07,49.362785522056036
2026-04-26T16:21:30,12,3512930.752880783,2069024.6747732745,4888877.728782204,1.3277144120847445e-07,49.30175507846432
2026-04-26T16:22:00,12,3512930.073579438,2069023.7103027133,4888877.071453114,1.3101832010253597e-07,49.621590147556965
2026-04-26T16:22:30,12,3512929.850215721,2069023.4045436135,4888876.584665567,1.300346314572652e-07,49.841619449153846
2026-04-26T16:23:00,12,3512929.538320164,2069023.3329188677,4888875.743070932,1.2745054136351552e-07,49.874112009443984
2026-04-26T16:23:30,12,3512928.929540845,2069022.8875813505,4888874.325282678,1.2423177383366737e-07,50.25912393902146
2026-04-26T16:24:00,12,3512911.7041964345,2069025.3256606737,4888860.138381828,7.95794641815225e-08,53.4787499850235
2026-04-26T16:24:30,12,3512910.6308264565,2069024.4130943357,4888858.334899751,7.478346541833126e-08,53.7014989416404
2026-04-26T16:25:00,13,3512907.663013629,2069023.262539715,4888858.498236781,6.977683710638255e-08,51.82621604139753
2026-04-26T16:25:30,13,3512907.3964879992,2069023.1245145944,4888858.121641589,6.887796008445566e-08,52.1958396229486
2026-04-26T16:26:00,13,3512907.242040548,2069022.614712412,4888856.93636631,6.642433963491836e-08,52.28046198453258
2026-04-26T16:26:30,12,3512928.018168054,2069020.7866107707,4888872.048659934,1.1840387289090608e-07,51.13102536164165
2026-04-26T16:27:00,12,3512928.4646223793,2069020.9233420745,4888873.066125611,1.2084637289956653e-07,51.4550297165792
2026-04-26T16:27:30,12,3512928.1419012053,2069020.868574247,4888872.423458414,1.1948531923698246e-07,51.761570910066055
2026-04-26T16:28:00,12,3512928.0504102902,2069020.679589649,4888871.960868918,1.1921269359942118e-07,51.99844954770466
2026-04-26T16:28:30,13,3512906.785977424,2069021.7338687205,4888857.239554709,6.52066021702902e-08,53.2934756729439
2026-04-26T16:29:00,13,3512907.443768222,2069021.500609175,4888857.293440848,6.587237734975663e-08,53.71184509779282
2026-04-26T16:29:30,13,3512907.142518549,2069021.304274955,4888857.59497004,6.637562152471924e-08,53.88296878837533
2026-04-26T16:30:00,13,3512907.0971816033,2069021.1077927216,4888857.547348037,6.573000195531442e-08,53.98218629465132
2026-04-26T16:30:30,12,3512910.26075826,2069022.4181292045,4888859.731085512,7.406326014057368e-08,56.18749164060854
2026-04-26T16:31:00,12,3512909.625072908,2069021.9685697015,4888859.270843999,7.261835484454281e-08,56.76164846001361
2026-04-26T16:31:30,12,3512909.861816429,2069022.036005765,4888860.270105696,7.499694668357519e-08,56.81756883505701
2026-04-26T16:32:00,13,3512908.3444645256,2069021.0036855964,4888860.3357192045,7.078139579094332e-08,54.83456322872856
2026-04-26T16:32:30,13,3512908.0405159243,2069020.700520844,4888859.875635579,7.011659121368781e-08,55.04288173966935
2026-04-26T16:33:00,13,3512908.324689319,2069020.8842983472,4888860.7392678,7.202135095580506e-08,55.3487224476983
2026-04-26T16:33:30,13,3512908.719224989,2069020.9803585585,4888861.3566398,7.312578539869398e-08,55.58159929013077
2026-04-26T16:34:00,12,3512910.3931669598,2069021.877901999,4888863.536512164,7.938469444409098e-08,57.910998772442625
2026-04-26T16:34:30,12,3512911.5102663212,2069022.1406057205,4888864.296759007,8.275573824104278e-08,58.16191575186929
2026-04-26T16:35:00,12,3512911.248326049,2069021.98374858,4888864.324071397,8.148090320023457e-08,58.64072212263875
2026-04-26T16:35:30,13,3512910.3852236755,2069021.163075167,4888864.644809345,7.98270414935676e-08,56.323823691995756
2026-04-26T16:36:00,13,3512911.1283198385,2069021.5639897562,4888865.937806284,8.242667117085112e-08,56.53110906802432
2026-04-26T16:36:30,13,3512911.054599517,2069021.7424722167,4888866.483583101,8.323143522442505e-08,57.0088737914962
2026-04-26T16:37:00,13,3512911.8922947575,2069021.736724276,4888868.253156413,8.760307099433822e-08,57.065313432731806
2026-04-26T16:37:30,13,3512911.787045865,2069021.291599743,4888867.89803588,8.549184313074469e-08,57.42839736163327
2026-04-26T16:38:00,13,3512912.710920227,2069021.6680404681,4888870.623659153,9.115632642498308e-08,57.42237466297137
2026-04-26T16:38:30,13,3512912.9275202835,2069021.5265965562,4888871.185651638,9.243809153079932e-08,57.799978583569875
2026-04-26T16:39:00,13,3512913.6380078983,2069022.2531943507,4888872.447599324,9.507747531467442e-08,57.993940803057406
2026-04-26T16:39:30,13,3512914.390582375,2069022.0598633916,4888874.093843827,9.784505323044231e-08,58.13070937013991
2026-04-26T16:40:00,12,3512914.9850472393,2069022.66182706,4888874.753433063,9.934250388105002e-08,60.705193003040065
2026-04-26T16:40:30,12,3512915.4568879325,2069022.8059522463,4888876.6881150035,1.029042658033824e-07,60.95558289177218
2026-04-26T16:41:00,12,3512916.283300923,2069022.604247755,4888877.907042948,1.0503570317592526e-07,60.95925851621321
2026-04-26T16:41:30,12,3512916.588763497,2069022.6952258076,4888878.668649793,1.0678028152199843e-07,61.68140596575934
2026-04-26T16:42:00,13,3512917.3214733703,2069022.86913727,4888881.546944136,1.1172178850042947e-07,58.938971385634524
2026-04-26T16:42:30,12,3512918.232667681,2069023.251689762,4888883.125758311,1.1466539367895962e-07,61.708855801585955
2026-04-26T16:43:00,13,3512919.082557542,2069023.8366769482,4888884.178781774,1.184466278187987e-07,59.635610552028645
2026-04-26T16:43:30,13,3512919.1105939196,2069024.1327190446,4888885.721484514,1.196011956586237e-07,59.794441657878465
2026-04-26T16:44:00,13,3512920.130913437,2069024.3405951352,4888887.189171809,1.2352368931736718e-07,60.002245220854974
2026-04-26T16:44:30,12,3512920.5261173574,2069024.308595574,4888889.273750187,1.2574862439171132e-07,62.52245004415261
2026-04-26T16:45:00,12,3512921.290253094,2069024.0737265616,4888891.134526134,1.2849286358768683e-07,62.61075033529974
2026-04-26T16:45:30,12,3512921.7041223673,2069024.5070933716,4888892.490727929,1.3128792232155775e-07,62.79980352512105
2026-04-26T16:46:00,12,3512922.6387933665,2069024.604900922,4888893.904880254,1.3370072191807173e-07,62.9540597388317
2026-04-26T16:46:30,12,3512923.136943466,2069025.1868597702,4888895.957747806,1.3689857173012918e-07,63.23246036487258
2026-04-26T16:47:00,12,3512924.060479411,2069025.7386083058,4888896.885637379,1.3967783627860277e-07,63.324919330784525
2026-04-26T16:47:30,12,3512924.802208529,2069025.6756771344,4888899.76529373,1.4483614661634645e-07,63.457666020038225
2026-04-26T16:48:00,12,3512925.670651246,2069026.176716081,4888902.336174046,1.4923483533872438e-07,63.93216757851954
2026-04-26T16:48:30,12,3512926.5820388915,2069025.9448367944,4888903.798971829,1.5171402039750446e-07,63.76406585249145
2026-04-26T16:49:00,12,3512927.4610181577,2069026.6801283713,4888905.453320476,1.558899199115244e-07,63.75817310008849
2026-04-26T16:49:30,12,3512927.755946825,2069026.8825681822,4888906.536891775,1.5739551365686258e-07,63.85262841938475
2026-04-26T16:50:00,12,3512928.469689724,2069027.31974961,4888908.876135926,1.6145676668848472e-07,64.22584369167593
2026-04-26T16:50:30,12,3512929.600382179,2069027.3850416674,4888911.117114855,1.6532819449824177e-07,64.14648067940901
2026-04-26T16:51:00,12,3512930.3049206673,2069027.944197172,4888913.133453058,1.690382951368696e-07,64.19256606518903
2026-04-26T16:51:30,12,3512931.1867970037,2069028.0344555816,4888914.67987701,1.727957522500775e-07,64.43635219281687
2026-04-26T16:52:00,12,3512932.1302651307,2069028.2526518342,4888916.889594159,1.7643075454554092e-07,64.51543794970871
2026-04-26T16:52:30,12,3512932.822471832,2069028.4460091798,4888919.338760004,1.8048370854785823e-07,64.58501332283478
2026-04-26T16:53:00,12,3512933.8275317824,2069029.6274481064,4888920.937193294,1.8491366400099297e-07,64.64579071017246
2026-04-26T16:53:30,12,3512935.063653219,2069029.73713377,4888923.509442525,1.8935128329165113e-07,64.98739041623381
2026-04-26T16:54:00,12,3512935.5642585335,2069029.766682817,4888925.515225701,1.9225899661830217e-07,64.95474195525735
2026-04-26T16:54:30,12,3512936.8296137573,2069030.391037139,4888927.818030575,1.97136856728913e-07,64.86181842264617
2026-04-26T16:55:00,12,3512937.466587847,2069030.772204528,4888929.943257198,2.0076304830458386e-07,65.07709646382602
2026-04-26T16:55:30,12,3512938.6602229923,2069031.3268627354,4888932.562047631,2.0494044386369176e-07,64.96762356090875
2026-04-26T16:56:00,12,3512939.5166263636,2069031.3393328718,4888934.1320446925,2.0806098635935272e-07,65.24080619711296
2026-04-26T16:56:30,12,3512940.9973484604,2069031.9944551876,4888936.7215153845,2.1386210738995716e-07,64.95128881361903
2026-04-26T16:57:00,12,3512941.611863431,2069032.767464552,4888938.957829796,2.1837924570566427e-07,65.37595068371942
2026-04-26T16:57:30,12,3512943.016348739,2069032.8377244428,4888941.205658067,2.223877402034583e-07,65.32777706423916
2026-04-26T16:58:00,12,3512944.4470991613,2069033.3067176435,4888944.080354513,2.276100692800993e-07,65.22112693656923
2026-04-26T16:58:30,12,3512945.0729910587,2069033.1781698116,4888945.356640386,2.2922462049764055e-07,65.20405775910014
2026-04-26T16:59:00,12,3512946.5794553654,2069034.0352734297,4888947.020217585,2.3392740100806304e-07,65.02769994422695
2026-04-26T16:59:30,13,3512941.222733764,2069037.3870316949,4888934.442418656,2.0902319587876738e-07,62.93992518362265
2026-04-26T17:00:00,13,3512941.213927305,2069037.8111110698,4888934.927178408,2.093071422436774e-07,63.168063723101824
2026-04-26T17:00:30,13,3512942.4936439,2069039.124048518,4888936.61265564,2.1331788960704842e-07,63.26402999308151
2026-04-26T17:01:00,12,3512954.232394056,2069040.0646220353,4888943.725991479,2.414841154492078e-07,65.00851643137717
2026-04-26T17:01:30,12,3512954.583111996,2069041.2014621682,4888945.563635869,2.440116574897802e-07,65.2123939090229
2026-04-26T17:02:00,12,3512954.672435055,2069041.3424127765,4888946.396729864,2.446388880188526e-07,65.38802649566253
2026-04-26T17:02:30,12,3512955.1068624035,2069042.5303237047,4888946.678400185,2.450140072847253e-07,65.36583130393976
2026-04-26T17:03:00,12,3512955.070839904,2069043.0198642025,4888947.892437947,2.4630529179491036e-07,65.75693315404061
2026-04-26T17:03:30,12,3512955.3072007615,2069043.9315285701,4888949.238630327,2.4867942514800176e-07,66.04196515421019
2026-04-26T17:04:00,12,3512955.964326526,2069044.2774149703,4888950.700871688,2.509041673213994e-07,66.00729495043288
2026-04-26T17:04:30,12,3512956.8293515276,2069045.4162661817,4888952.398139434,2.5336792214082566e-07,66.12552542408484
2026-04-26T17:05:00,12,3512956.800784636,2069045.9277148088,4888953.0427395515,2.5373794116286807e-07,66.16784430541993
2026-04-26T17:05:30,12,3512957.380908882,2069046.7156795505,4888954.520187569,2.562854644485579e-07,66.2383114677176
2026-04-26T17:06:00,12,3512958.1162470984,2069047.6888921973,4888956.376380099,2.589794339438026e-07,66.36768491846094
2026-04-26T17:06:30,12,3512958.718160509,2069048.1538026363,4888957.302411482,2.607049485294283e-07,66.29675994517659
2026-04-26T17:07:00,12,3512959.169289873,2069049.3362006824,4888959.004753301,2.6217052466803066e-07,66.41959993633013
2026-04-26T17:07:30,12,3512959.793058029,2069049.7535907356,4888961.017588525,2.6560771895442464e-07,66.70055264051132
2026-04-26T17:08:00,12,3512960.365282631,2069050.5615061487,4888961.802229922,2.666209863890557e-07,66.49029596936774
2026-04-26T17:08:30,12,3512960.8453728342,2069051.4110897256,4888963.388852305,2.6899677701740954e-07,66.6861576936858
2026-04-26T17:09:00,12,3512961.2943015,2069052.1612344992,4888964.960832981,2.7119601866691965e-07,66.79075259191588
2026-04-26T17:09:30,12,3512962.5882245717,2069052.617128329,4888967.152929708,2.752703612045804e-07,66.5739012627349
2026-04-26T17:10:00,12,3512962.9034241894,2069053.3585975217,4888968.63574547,2.781336967159043e-07,66.76688491158897
2026-04-26T17:10:30,12,3512964.100247353,2069054.4768405322,4888970.107088892,2.8140438588671855e-07,66.80155982736099
2026-04-26T17:11:00,12,3512964.97455772,2069055.4221008318,4888971.844174897,2.847837706051214e-07,66.89182192140868
2026-04-26T17:11:30,12,3512965.912823574,2069056.5005412863,4888974.097572547,2.892328464533587e-07,66.84939706296211
2026-04-26T17:12:00,12,3512965.92181137,2069057.1639260578,4888974.789067466,2.88707550770496e-07,66.81599732349342
2026-04-26T17:12:30,12,3512966.9430945017,2069057.8016191695,4888977.141383263,2.930690560860213e-07,66.82469800455726
2026-04-26T17:13:00,12,3512967.7257048483,2069058.366502454,4888978.603633202,2.9544931935272223e-07,66.64629909547064
2026-04-26T17:13:30,12,3512968.319007321,2069059.2618488388,4888980.269700057,2.978232479417317e-07,66.80196740982112
2026-04-26T17:14:00,12,3512968.9810187407,2069059.8194266958,4888981.533422916,3.0000568134020157e-07,66.60166006009453
2026-04-26T17:14:30,12,3512970.1592156133,2069060.7397754379,4888982.927424025,3.030447755978925e-07,66.73854492949171
2026-04-26T17:15:00,12,3512971.207347579,2069061.4348276996,4888985.850471941,3.0849675047679983e-07,66.87223287110687
2026-04-26T17:15:30,12,3512971.8055152167,2069062.3303605122,4888987.411258641,3.1116980486727045e-07,66.61034475315732
2026-04-26T17:16:00,12,3512972.208452905,2069063.3335610055,4888988.518911667,3.12310108154695e-07,66.63180163786379
2026-04-26T17:16:30,12,3512972.922737315,2069063.5278387007,4888990.931970033,3.1541718476553716e-07,66.4646793340087
2026-04-26T17:17:00,12,3512974.5585413487,2069064.7385322996,4888992.727519109,3.1988622634823235e-07,66.67967428064068
2026-04-26T17:17:30,12,3512975.2259129845,2069065.343391307,4888993.877225806,3.2224994458989235e-07,66.1357290300118
2026-04-26T17:18:00,12,3512975.480707418,2069065.7933899784,4888995.303476203,3.235837123611873e-07,66.12888836786922
2026-04-26T17:18:30,12,3512976.9968785974,2069067.100034388,4888998.037888673,3.2942951647570334e-07,66.33735493745377
2026-04-26T17:19:00,12,3512977.4609272517,2069067.8396935284,4888999.250410127,3.309592400190808e-07,66.36952277662625
2026-04-26T17:19:30,12,3512978.502402887,2069068.7907781084,4889000.868183518,3.3401959976498483e-07,66.25881900983131
2026-04-26T17:20:00,12,3512979.248767146,2069069.3420205677,4889002.65837518,3.358813897235188e-07,65.94921074040923
2026-04-26T17:20:30,12,3512980.5872794795,2069070.515629283,4889003.937546394,3.3966053252660815e-07,65.78048981071099
2026-04-26T17:21:00,12,3512981.43173563,2069070.915582849,4889006.779624037,3.437981672806258e-07,65.57155641037201
2026-04-26T17:21:30,12,3512982.236672586,2069071.6796376558,4889008.276831872,3.464657509562277e-07,65.59064523065435
2026-04-26T17:22:00,12,3512982.5123474626,2069071.9918742517,4889009.205362552,3.466333188648304e-07,65.30029935662122
2026-04-26T17:22:30,12,3512983.584359321,2069073.5358581396,4889010.702805801,3.504986800196875e-07,65.06006644045901
2026-04-26T17:23:00,12,3512984.6644809367,2069073.9243160915,4889012.9989572,3.5403632551092103e-07,64.99426913659225
2026-04-26T17:23:30,12,3512985.313548494,2069074.5553522364,4889014.301669688,3.561349870283478e-07,64.83201885530276
2026-04-26T17:24:00,12,3512986.285848826,2069075.1243359363,4889016.138983137,3.587215845518052e-07,64.66489341978878
2026-04-26T17:24:30,12,3512987.0591946174,2069075.448701448,4889016.84320983,3.596042215203096e-07,64.59727876032184
2026-04-26T17:25:00,12,3512988.3459949414,2069076.8555470316,4889019.7825725125,3.661835654145602e-07,64.3722738178042
2026-04-26T17:25:30,12,3512988.9101377,2069077.1952634477,4889021.230469234,3.6790614288908146e-07,64.2826274482893
2026-04-26T17:26:00,12,3512989.3736169096,2069078.0633161303,4889021.949222028,3.6898495814577495e-07,64.18130699379442
2026-04-26T17:26:30,12,3512990.1503426153,2069078.506947801,4889022.776140456,3.700640470521682e-07,64.00952173605255
2026-04-26T17:27:00,12,3512991.6228542286,2069079.2616971522,4889025.577719296,3.740191231947721e-07,63.914816841974215
2026-04-26T17:27:30,12,3512992.441360713,2069080.0491838336,4889027.241539421,3.7853824412671706e-07,63.72663469686682
2026-04-26T17:28:00,12,3512992.798876006,2069080.6126289028,4889027.964988355,3.7786268483723936e-07,63.565946773145555
2026-04-26T17:28:30,12,3512994.177781951,2069081.5702880993,4889029.737852221,3.8243737746539393e-07,63.339649448600106
2026-04-26T17:29:00,12,3512994.597782332,2069082.1608374598,4889030.950037622,3.835671003309821e-07,62.907055531151364
2026-04-26T17:29:30,12,3512995.611472107,2069083.1605938505,4889031.858555714,3.852869459721721e-07,62.90942986893893
2026-04-26T17:30:00,12,3512996.156522417,2069083.2941883642,4889034.214716409,3.8833980969317263e-07,62.71590124253216
2026-04-26T17:30:30,12,3512997.343934898,2069083.9874041597,4889036.214427469,3.9249964225155616e-07,62.53285402889776
2026-04-26T17:31:00,12,3512998.544823657,2069085.0960328663,4889037.29028814,3.9438607700015817e-07,62.08642255255822
2026-04-26T17:31:30,12,3512999.115273109,2069085.4137902958,4889038.916052495,3.952605318237943e-07,62.08993394780843
2026-04-26T17:32:00,12,3512999.4667858137,2069085.8313238975,4889039.1379602505,3.9599004555208484e-07,61.67349090698224
2026-04-26T17:32:30,12,3513000.5189976036,2069086.7883904846,4889041.080316978,3.9949067363616234e-07,61.51187187063048
2026-04-26T17:33:00,12,3513001.2675018436,2069087.1410850307,4889042.812944256,4.019568014410043e-07,61.39142774636689
2026-04-26T17:33:30,12,3513002.296022896,2069087.7911929688,4889044.540851072,4.0551624740051014e-07,61.1520324895222
2026-04-26T17:34:00,12,3513003.1218644506,2069088.4319067704,4889046.236410939,4.0746495078383373e-07,61.10256504892712
2026-04-26T17:34:30,12,3513004.1286089914,2069089.455049442,4889047.321615204,4.099176237695748e-07,60.8152107429651
2026-04-26T17:35:00,12,3513004.4162434437,2069089.802520908,4889048.119823931,4.1032432891268913e-07,60.571304649827624
2026-04-26T17:35:30,12,3513005.4988819985,2069090.3428167903,4889048.987463319,4.118572327993364e-07,60.31183035284662
2026-04-26T17:36:00,12,3513006.449572387,2069091.086448867,4889051.416246274,4.159400313226248e-07,60.18602830512311
2026-04-26T17:36:30,12,3513007.4869729397,2069091.4741533264,4889053.124924797,4.1896820369698444e-07,59.79158258885556
