t,prn,x,y,z,vx,vy,vz,clock
245400.0,19,18317824.070313804,-11553966.38473722,-15068901.247822791,-701.8211078979995,1808.394853667449,-2302.820828637821,0.0006983795958251412
246000.0,19,17892084.015519105,-10417415.619708398,-16390026.847027916,-713.7632606704701,1978.3958328751194,-2098.114122907984,0.0006983789490141418
246600.0,19,17464987.057237975,-9182274.105350336,-17583493.556229208,-706.5337995211717,2136.6193513759126,-1877.618623538474,0.0006983784768501913
247200.0,19,17047698.915747195,-7856364.642343126,-18640371.911484342,-681.3186991021987,2280.5804115842548,-1643.156668190731,0.0006983781873064277
247800.0,19,16650576.22147488,-6448936.840918631,-19552855.010366183,-639.6230768867632,2408.0127799493844,-1396.6440284199543,0.0006983780868768221
248400.0,19,16282984.238273822,-4970524.325771188,-20314308.89560415,-583.2395977570478,2516.9065698261184,-1140.0716023491411,0.0006983781805400607
249000.0,19,15953135.000470484,-3432780.935678404,-20919311.952640735,-514.2122160025258,2605.540733039663,-875.4871274717785,0.0006983784717369932
249600.0,19,15667948.421297524,-1848299.1144864694,-21363683.414227266,-434.79604694055524,2672.5100021732364,-604.97713624993,0.0006983789623613034
250200.0,19,15432938.441344142,-230413.9240931403,-21644501.189255074,-347.4142003280227,2716.7459509232176,-330.64935051786574,0.0006983796527629234
250800.0,19,15252125.779517878,1407003.7303692743,-21760109.339675784,-254.6124274794049,2737.53196353337,-54.61568190316951,0.000698380541763598
251400.0,19,15127978.3373191,3049760.9856440383,-21710115.617878813,-159.01243507732246,2734.5120234293518,221.02402429740266,0.0006983816266839202
252000.0,19,15061379.800492756,4683560.319628029,-21495379.547246028,-63.26470299940502,2707.693343355556,494.1973940441529,0.0006983829033810864
252600.0,19,15051626.48956291,6294216.613920139,-21117991.581357982,29.99838670737853,2657.442962749958,762.8739992200069,0.0006983843662965804
253200.0,19,15096452.040205855,7867870.432208162,-20581243.9135529,118.20834496094142,2584.478531502501,1025.0788498663835,0.0006983860085129642
253800.0,19,15192079.052306598,9391194.122545647,-19889593.52969165,198.9045823777492,2489.8535818569612,1278.9048763072524,0.0006983878218189465
254400.0,19,15333296.437930148,10851587.552636849,-19048618.104795236,269.77597491889503,2374.937661712186,1522.5243951065115,0.0006983897967819119
255000.0,19,15513560.827109298,12237360.527387302,-18064965.340618975,328.6994010724068,2241.391763015883,1754.1995712642108,0.0006983919228271041
255600.0,19,15725120.058933781,13537899.210897218,-16946296.328210644,373.7747321181223,2091.13952868725,1972.291904190719,0.0006983941883226977
256200.0,19,15959156.49555619,14743814.17468996,-15701223.499115022,403.3558279333778,1926.3347611546328,2175.270776753173,0.0006983965806700233
256800.0,19,16205947.64918842,15847068.014712272,-14339243.703093495,416.07716235010014,1749.3257859053476,2361.721115130612,0.0006983990863982584
257400.0,19,16455041.40705961,16841080.8162854,-12870666.920941828,410.87577319338413,1562.6172452705812,2530.3502124735446,0.0006984016912629406
258000.0,19,16695442.976208216,17720812.09410903,-11306541.08994173,387.00830200719747,1368.8299118883124,2679.993771648262,0.0006984043803477082
258600.0,19,16915810.548091877,18482818.189371794,-9658573.488304209,344.06295654012933,1170.6591187706445,2809.621221896476,0.0006984071381687177
259200.0,19,16470151.332225809,17024587.5807204,-12611444.01381212,406.2313253731156,1530.5209473149225,2557.5312484133287,0.0006977808235785175
259800.0,19,16706884.250260618,17884734.96634243,-11031995.85953921,379.42495512731796,1335.7162679475848,2703.8417715674673,0.0006977835258977578
260400.0,19,16921806.078535706,18626677.34597164,-9370756.305400163,333.5040453309905,1136.9635007435393,2829.97239039721,0.0006977862940664002
261000.0,19,17103423.562941976,19248862.20754151,-7640101.615945315,268.4491187090671,936.9920738801504,2935.0547106954473,0.0006977891120708094
261600.0,19,17240333.939997397,19751371.87906195,-5852886.991367538,184.58048878956697,738.5143643873166,3018.3633565719338,0.0006977919635646751
262200.0,19,17321427.813074693,20135900.76696985,-4022359.6632786626,82.55382121103662,544.1836552099535,3079.319307696909,0.0006977948319787264
262800.0,19,17336087.828200877,20405707.637028784,-2162070.120518975,-36.649397871860856,356.55315088167004,3117.4926846836674,0.0006977977006312265
263400.0,19,17274380.12951143,20565543.735118464,-285781.79561643134,-171.73633810143428,178.03660719591903,3132.6050024772107,0.0006978005528388544
264000.0,19,17127235.679946613,20621557.874572698,1592620.46458427,-321.1220430198441,10.871109934539845,3124.530900904104,0.0006978033720275924
264600.0,19,16886618.671127107,20581179.932907704,3459222.821506565,-482.95313395644416,-142.9174861804047,3093.2993502646227,0.0006978061418432373
265200.0,19,16545679.416569449,20452984.501524784,5300175.432561294,-655.1356921318854,-281.54597469311807,3039.0943183234826,0.0006978088462611424
265800.0,19,16098889.323548663,20246536.714884993,7101785.66409121,-835.3669612761516,-403.50161855694216,2962.254873595211,0.000697811469694786
266400.0,19,15542155.770063788,19972222.548199374,8850611.171560058,-1021.1704643543101,-507.5659585176289,2863.274688749125,0.000697813997102734
267000.0,19,14872914.97346634,19641066.112185314,10533552.465047905,-1209.9340808524282,-592.8342320481729,2742.8008976123183,0.0006978164140935337
267600.0,19,14090201.225240838,19264536.687009994,12137944.54874981,-1398.9505857650167,-658.7300710183647,2601.632249975714,0.0006978187070280425
268200.0,19,13194691.180779535,18854348.422107458,13651647.189112538,-1585.4601083776859,-705.0151964105902,2440.7165005686797,0.000697820863118647
268800.0,19,12188722.232079884,18422255.78084708,15063133.328363532,-1766.693928759619,-731.7938841341613,2261.1469625324326,0.0006978228705247919
269400.0,19,11076284.353018034,17979847.925629836,16361575.119565705,-1939.9189933557916,-739.5120376244954,2064.15815186823,0.0006978247184441797
270000.0,19,9862985.188578282,17538345.316384226,17536927.017284114,-2102.482499167958,-728.9507706037531,1851.1204480323815,0.000697826397198968
270600.0,19,8555988.557979904,17108401.830091365,18580005.31593422,-2251.8558698700112,-701.2144771173129,1623.5336974569695,0.0006978278983162368
271200.0,19,7163926.953100425,16699915.697456922,19482563.487623565,-2385.677428108259,-657.7134455260272,1383.019691614165,0.0006978292146019658
271800.0,19,5696789.033345453,16321852.491951399,20237362.634634256,-2501.79305759042,-600.1411580400901,1131.3134595944978,0.0006978303402077247
272400.0,19,4165783.5406728326,15982083.29333345,20838236.340668548,-2598.2941478452694,-530.4465068369773,870.2533272386955,0.0006978312706892601
273000.0,19,2583181.4775720676,15687240.9801913,21280149.181720395,-2673.5521252205453,-450.8012506803867,601.7697107631932,0.0006978320030561508
273600.0,19,962138.7993377559,15442597.382483495,21559248.144142423,-2726.2488972003334,-363.5631307507248,327.87263254771653,0.00069783253581171
274200.0,19,-683497.7379444371,15251963.745007673,21672906.196356613,-2755.4025747356973,-271.23515923949066,50.63797016097456,0.00069783286898233
274800.0,19,-2339398.569144034,15117616.616831874,21619757.273809202,-2760.3878900161744,-176.42168691110112,-227.80752351476897,0.000697833004135515
275400.0,19,-3990969.8198964307,15040250.892033808,21399721.96613832,-2740.9507956408625,-81.78194372992994,-505.3023615262656,0.000697832944385901
276000.0,19,-5623578.700989377,15018961.287228037,21014023.24274752,-2697.216815697927,10.018173053094472,-779.6675260265818,0.0006978326943886517
276600.0,19,-7222781.956680058,15051253.056644453,20465191.619313642,-2629.6928195056075,96.35521928517483,-1048.7246006897615,0.0006978322603197277
277200.0,19,-8774553.362788966,15133082.22308548,19757059.25393623,-2539.2620037473826,174.69733274185472,-1310.3146660571763,0.0006978316498426497
277800.0,19,-10265506.178853523,15258925.051885115,18894742.56777748,-2427.171996800008,242.65243116756426,-1562.3177587303558,0.0006978308720615385
278400.0,19,-11683106.446240999,15421875.925721943,17884613.11053606,-2295.0161378320463,298.0145206318683,-1802.6726646614973,0.0006978299374603739
279000.0,19,-13015873.096517576,15613772.2031034,16734256.534565188,-2144.708129658579,338.8071576053484,-2029.3967895792975,0.0006978288578286144
279600.0,19,-14253560.99530581,15825344.076155476,15452419.700644093,-1978.4504146273164,363.32313425270377,-2240.6058271673883,0.000697827646173509
280200.0,19,-15387323.297636019,16046386.898608897,14048946.110304251,-1798.6967726790176,370.1595074373573,-2434.532929240779,0.0006978263166196525
280800.0,19,-16409849.83015087,16265952.947622903,12534700.0403329,-1608.1097854525676,358.24716806363267,-2609.547072958505,0.00069782488429654
281400.0,19,-17315478.6392243,16472559.128339913,10921479.940103764,-1409.5139449567414,326.8742479086485,-2764.1703189510386,0.0006978233652150904
282000.0,19,-18100278.344942234,16654406.742136566,9221921.836626042,-1205.845304975425,275.70278423965965,-2897.0936617254415,0.0006978217761343095
282600.0,19,-18762099.50882838,16799609.131436273,7449393.67021087,-1000.0986733326947,204.7782054655229,-3007.1911900860464,0.0006978201344194491
283200.0,19,-19300593.8452713,16896422.7967483,5617881.649885811,-795.2734192530907,114.53136005774263,-3093.532300432317,0.0006978184578931811
283800.0,19,-19717200.767555717,16933477.46383542,3741869.866685626,-594.3190188906237,5.772981377976748,-3155.3917391300274,0.0006978167646814507
284400.0,19,-20015101.442002494,16900000.566138048,1836214.5297145701,-400.0814812188189,-120.31934240484247,-3192.257290760426,0.0006978150730557753
285000.0,19,-20199141.20955456,16786031.701968852,-83985.70997900635,-215.25178454831712,-262.22144712435147,-3203.8349756452058,0.0006978134012738283
285600.0,19,-20275721.90421273,16582622.82616404,-2003521.812605145,-42.31741088091394,-418.08970235084166,-3190.0516710312995,0.0006978117674201885
286200.0,19,-20252666.23329834,16282020.23689032,-3907207.207180315,116.4820077036427,-585.7943737016567,-3151.05512389033,0.0006978101892491234
286800.0,19,-20139056.96792702,15877824.811776642,-5780009.8767175805,259.1940170056971,-762.9585151801923,-3087.2113775110333,0.0006978086840312417
287400.0,19,-19945054.207385305,15365127.422076229,-7607182.123866509,384.18685401628136,-947.0015457192305,-2999.099686986529,0.0006978072684057632
288000.0,19,-19681694.41487214,14740616.995140534,-9374386.5314823,490.17650086083813,-1135.1865654341493,-2887.5050484549156,0.0006978059582400481
288600.0,19,-19360675.263751954,14002659.288215,-11067816.723826637,576.2467934637681,-1324.6703956374963,-2753.4085118556573,0.0006978047684978771
289200.0,19,-18994130.575870648,13151345.063267084,-12674311.651323063,641.8622668479828,-1512.5552838880121,-2597.975485594959,0.0006978037131178106
289800.0,19,-18594399.772865564,12188506.995596815,-14181462.260576552,686.8735901775709,-1695.9412015203602,-2422.5422727789746,0.0006978028049027596
290400.0,19,-18173796.29749234,11117705.290965546,-15577709.566717375,711.5156137078056,-1871.9776753713652,-2228.6011018529384,0.0006978020554217057
291000.0,19,-17744379.397822484,9944182.610402,-16852433.31174394,716.398211619288,-2037.9141359103091,-2017.783929238026,0.0006978014749242872
291600.0,19,-17317733.50871172,8674789.493747232,-17996030.565006483,702.4902547815935,-2191.14782795354,-1791.8452979280924,0.0006978010722687654
292200.0,19,-16904759.220695715,7317882.019314653,-18999983.795126174,671.0971820910393,-2329.2684141964455,-1552.6445343778432,0.0006978008548636696
292800.0,19,-16515479.506901877,5883193.927059198,-19856918.111653212,623.8327553005074,-2450.098502070735,-1302.1275570710418,0.0006978008286232252
293400.0,19,-16158864.495551659,4381685.858049571,-20560647.53543196,562.5856782729229,-2551.7294368478733,-1042.3085548199958,0.0006978009979364801
294000.0,19,-15842677.641874654,2825374.718098773,-21106210.30540402,489.48183631509585,-2632.5518243459865,-775.2517722136421,0.0006978013656498811
294600.0,19,-15573345.681756008,1227146.4547827216,-21489893.36370276,406.84296450927934,-2691.280371107723,-503.05361489072936,0.0006978019330628978
295200.0,19,-15355854.252981849,-399444.2562657441,-21709246.278401867,317.14258633425555,-2726.9727548592173,-227.82525969711565,0.0006978026999361733
295800.0,19,-15193670.560702378,-2040383.7869668505,-21763084.963006236,222.9600765650093,-2739.04236022444,48.32407450460159,0.0006978036645115698
296400.0,19,-15088693.952917853,-3681415.1036179895,-21651485.633280013,126.93369716449871,-2727.264831349197,323.3030694462891,0.0006978048235434006
297000.0,19,-15041234.769448917,-5308255.399301048,-21375769.505502902,31.713433684737254,-2691.7785021235304,595.0533669337876,0.0006978061723400818
297600.0,19,-15050021.342679106,-6906812.193141817,-20938478.786515884,-60.08557515792597,-2633.078864471817,861.5636766849603,0.0006978077048153957
298200.0,19,-15112234.5676621,-8463394.40051255,-20343344.536189586,-145.92826823033528,-2552.0073246260454,1120.8828900081767,0.0006978094135485421
298800.0,19,-15223569.028872855,-9964915.050758725,-19595246.998801425,-223.40286170098926,-2449.7345758138317,1371.1321801975066,0.0006978112898521509
299400.0,19,-15378319.27552507,-11399082.544683784,-18700169.003058348,-290.2613883161621,-2327.738983205907,1610.5160909207098,0.0006978133238474405
300000.0,19,-15569489.480320796,-12754577.59641724,-17665143.023120895,-344.45701353138907,-2187.7804334586826,1837.3326310358884,0.0006978155045457331
300600.0,19,-15788924.399985187,-14021213.287222771,-16498192.476987693,-384.17763549893994,-2031.8701472130329,2049.9824080798912,0.0006978178199355687
301200.0,19,-16027459.281280909,-15190075.966373531,-15208267.816012865,-407.87534709025624,-1862.2369891326998,2246.976843121695,0.0006978202570747053
301800.0,19,-16275086.123915235,-16253645.061003529,-13805177.932093732,-414.29140954357877,-1681.2908372778375,2426.9455168613067,0.0006978228021863297
302400.0,19,-16521133.521752227,-17205890.19784695,-12299517.37902766,-402.47645799987777,-1491.583592674564,2588.6427009427,0.0006978254407588576
303000.0,19,-16754457.155456632,-18042344.390522152,-10702589.873382585,-371.80572840965044,-1295.768421734601,2730.9531296599225,0.000697828157648744
303600.0,19,-16963637.902220443,-18760152.40247405,-9026328.50950291,-321.9891625759308,-1096.5578295439982,2852.8970658259095,0.0006978309371857713
304200.0,19,-17137184.46044331,-19358093.754290737,-7283213.094329123,-253.07631316459606,-896.6811617460689,2953.6347108301134,0.0006978337632803221
304800.0,19,-17263737.357919425,-19836580.20165756,-5486184.981734753,-165.45603324925742,-698.8421274638065,3032.4700031317034,0.0006978366195321806
305400.0,19,-17332271.219959404,-20197627.863841366,-3648559.764072927,-59.850995384580756,-505.67692599236943,3088.853841926381,0.0006978394893404383
306000.0,19,-17332292.2177022,-20444804.529689528,-1783938.1614069815,62.69285656538409,-319.7135462633771,3122.3867637944986,0.0006978423560140963
306600.0,19,-17254027.695464257,-20583153.0062534,93884.56288164246,200.82176340444312,-143.33279062071279,3132.8210900942595,0.0006978452028829805
307200.0,19,-17088605.0882271,-20619091.701973084,1971010.3372787253,352.89430055687717,21.268446603254915,3120.0625520131653,0.0006978480134085827
307800.0,19,-16828217.385260746,-20560293.949591126,3833530.8449112778,517.0059554088803,172.1111398484145,3084.171388841283,0.0006978507712944493
308400.0,19,-16466272.572447494,-20415547.871279005,5667620.583960877,691.0178141873196,307.464854873831,3025.36290349255,0.0006978534605957191
309000.0,19,-15997524.693188373,-20194598.867434923,7459630.082647718,872.5889906777882,425.8747877488564,2944.0074478923134,0.0006978560658274038
309600.0,19,-15418184.404869238,-19907977.068702716,9196178.906435432,1059.2123806871912,526.1847113532393,2840.6297998971017,0.0006978585720709701
310200.0,19,-14726007.173716914,-19566812.325228736,10864248.070002185,1248.253279362287,607.5554614123942,2715.9078832545056,0.000697860965078758
310800.0,19,-13920357.544270623,-19182639.51510944,12451271.436153797,1436.9903535876476,669.4786400011601,2570.6707730978146,0.0006978632313757255
311400.0,19,-13002248.239208212,-18767197.13225756,13945225.648940457,1622.6584191697075,711.7852656875968,2405.895921964946,0.0006978653583579721
312000.0,19,-11974353.189116292,-18332222.25923737,15334718.109712718,1802.4924330103033,734.6491564032125,2222.705535706112,0.0006978673343874445
312600.0,19,-10840993.957790487,-17889245.139543753,16609072.463833211,1973.7720748060915,738.5848939774947,2022.3620252758092,0.0006978691488821834
313200.0,19,-9608099.414061328,-17449386.6328029,17758411.023590248,2133.86626198309,724.4402881949258,1806.262459661059,0.0006978707924014224
313800.0,19,-8283138.902632832,-17023161.861934256,18773733.511061423,2280.276916756661,693.3833331746789,1575.9319474318474,0.0006978722567248076
314400.0,19,-6875029.579950079,-16620293.340030795,19646991.464981973,2410.6812867108197,646.8837295656958,1333.0158799286296,0.0006978735349249676
315000.0,19,-5394019.001874605,-16249536.793442715,20371157.619984172,2522.97211153826,586.6891319486358,1079.2709781903604,0.0006978746214326337
315600.0,19,-3851544.4723181874,-15918522.773557909,20940289.53694082,2615.294930055353,514.7963710838046,816.555098563994,0.0006978755120934898
316200.0,19,-2260071.0795194646,-15633616.970939314,21349586.74172046,2686.081834781633,433.4179940358042,546.815768614749,0.000697876204215924
316800.0,19,-632910.7520761588,-15399801.910481839,21595440.618653767,2734.081007648544,344.944560167239,272.0774454436339,0.0006978766966088606
317400.0,19,1015974.9478401701,-15220582.414790584,21675476.306603562,2758.381411005038,251.90322557837086,-5.572487360419659,0.0006978769896088813
318000.0,19,2672185.2201149752,-15097916.875977138,21588585.861812614,2758.4320639798843,156.9132404690828,-283.99894049513415,0.0006978770850958847
318600.0,19,4321100.218507869,-15032175.975877415,21334951.984553926,2734.0554060329555,62.639070485746004,-561.0354836232191,0.0006978769864966023
319200.0,19,5948107.37454084,-15022130.045262087,20916061.65760801,2685.454337300057,-28.25806849607983,-834.5017478847471,0.0006978766987753807
319800.0,19,7538829.974374456,-15064965.759630078,20334709.11489301,2613.2126286600965,-113.16940556127781,-1102.221726750214,0.0006978762284117479
320400.0,19,9079353.960039284,-15156332.340143714,19594987.648796234,2518.2885122354855,-189.58763052563359,-1362.0428021825044,0.000697875583364418
321000.0,19,10556448.850342387,-15290416.872496648,18702269.874878082,2402.001393482098,-255.15478543393237,-1611.8552906179027,0.0006978747730215459
321600.0,19,11957778.681166168,-15460047.785044793,17663176.201882895,2266.0117666150004,-307.7080715454065,-1849.612273200283,0.000697873808137214
322200.0,19,13272098.954995245,-15656824.952967342,16485531.401839064,2112.294562625916,-345.3226185596891,-2073.3494483518016,0.0006978727007543306
322800.0,19,14489435.76861025,-15871274.331407709,15178309.337066714,1943.106309709338,-366.3502939127957,-2281.204723466289,0.000697871464114314
323400.0,19,15601243.556805,-16093024.482192297,13751566.074917594,1760.946635124759,-369.45368607206046,-2471.437247503983,0.0006978701125541561
324000.0,19,16600538.246848173,-16311001.860932637,12216361.80304909,1568.51478060471,-353.63447692460045,-2642.445578621096,0.0006978686613916637
324600.0,19,17482003.058419123,-16513641.288999267,10584672.143324945,1368.661935417916,-318.2555236368246,-2792.784681516904,0.0006978671267998911
325200.0,19,18242064.69911554,-16689107.66211906,8869289.645860743,1164.3403072138049,-263.05609777585505,-2921.181458453182,0.0006978655256719696
325800.0,19,18878938.285639342,-16825524.656858146,7083716.420811925,958.5499462149814,-188.15987601640427,-3026.5485360663934,0.0006978638754777279
326400.0,19,19392639.952005494,-16911205.99860941,5242049.028676357,754.2844091532213,-94.075438449285,-3107.9960569320338,0.0006978621941136552
327000.0,19,19784966.77287076,-16934884.757876378,3358856.894779369,554.4763923243638,18.310797406479423,-3164.841259731161,0.0006978604997478901
327600.0,19,20059444.314833086,-16885936.15052778,1449055.6353232618,361.9444760346089,147.74910168288125,-3196.6156738008926,0.0006978588106620231
328200.0,19,20221242.812708538,-16754589.433745963,-472223.22329835105,179.34210444516066,292.64813475066967,-3203.069801467228,0.0006978571450915625
328800.0,19,20277063.632342115,-16532124.710514031,-2389764.5865501384,9.109875561968238,451.10337590951144,-3184.175213217594,0.0006978555210669443
329400.0,19,20234998.307879977,-16211050.776009101,-4288402.618926019,-146.56786270862312,620.9316691369579,-3140.1240346307295,0.0006978539562569512
330000.0,19,20104363.01223485,-15785260.550183889,-6153152.482830313,-285.80122027680375,799.7111365492167,-3071.325858097998,0.0006978524678163623
330600.0,19,19895511.819257285,-15250161.130130373,-7969339.451925594,-407.0270151877878,984.8255916732435,-2978.4021647998256,0.0006978510722395603
331200.0,19,19619632.531967625,-14602776.04910284,-9722723.929577438,-509.034453014104,1173.5124912993347,-2862.1783913054433,0.0006978497852217143
331800.0,19,19288529.173241578,-13841817.930091847,-11399620.999824427,-590.9837828802797,1362.9133989611457,-2723.673818905385,0.0006978486215289937
332400.0,19,18914395.457051575,-12967730.35328006,-12987013.26025256,-652.4176466399834,1550.1258961931549,-2564.0895010055256,0.0006978475948791067
333000.0,19,18509583.676725566,-11982698.40092063,-14472655.828700002,-693.26500891944,1732.2558696857861,-2384.794473589722,0.0006978467178332573
333600.0,19,18086373.462114073,-10890627.98288909,-15845172.573782263,-713.8377237237305,1906.4691222240097,-2187.3105152497546,0.0006978460017004116
334200.0,19,17656744.773708425,-9697094.665149126,-17094142.787448224,-714.8199530742609,2070.0413007903735,-1973.2957363272515,0.0006978454564545531
334800.0,19,17232159.325158156,-8409263.307013554,-18210177.690794926,-697.2508003533212,2220.405203548794,-1744.5272814247385,0.0006978450906653932
335400.0,19,16823354.365228534,-7035780.348775424,-19184986.337053053,-662.5006521181404,2355.1946150881026,-1502.883426371756,0.0006978449114427985
336000.0,19,16440152.41682041,-5586641.068791863,-20011430.64329659,-612.2418344412238,2472.283922373913,-1250.3253404167613,0.0006978449243949977
336600.0,19,16091290.176335432,-4073034.5406309743,-20683569.440949902,-548.41428158783,2569.822878226949,-988.8787679164484,0.00069784513360045
337200.0,19,15784269.334217608,-2507169.3612011373,-21196691.58116937,-473.186985205308,2646.2660007210407,-720.6158622318936,0.0006978455415930932
337800.0,19,15525231.59992729,-902083.487029627,-21547338.2620715,-388.9160411579528,2700.396221774774,-447.63737912115937,0.0006978461493605436
338400.0,19,15318859.714598987,728558.2925732757,-21733314.858768016,-298.10013941176044,2731.3425228363753,-172.05540886737285,0.0006978469563547031
339000.0,19,15168305.724200532,2370675.5984784784,-21753692.63322698,-203.33435127710598,2738.591416817129,104.02320310865532,0.0006978479605141231
339600.0,19,15075147.276145874,4009988.725907238,-21608800.778808337,-107.26305963970543,2721.9922507172882,378.5126272252182,0.0006978491582974048
340200.0,19,15039372.202792509,5632236.252937722,-21300209.31426202,-12.532853657998373,2681.7564106611935,649.3629215515823,0.0006978505447268574
340800.0,19,15059391.174500143,7223390.395205798,-20830703.384901993,78.25382793086317,2618.4506088162325,914.5739413797105,0.0006978521134416044
341400.0,19,15132077.749959458,8769866.642084558,-20204249.555893347,162.5835689246154,2532.984518935221,1172.2082489882512,0.000697853856759308
342000.0,19,15252834.727947598,10258724.391392304,-19425954.695744086,238.0746839183409,2426.5931035292133,1420.4030088462473,0.0006978557657456906
342600.0,19,15415685.316846257,11677855.523303866,-18502018.049036186,302.5171465088275,2300.8140408522227,1657.3808732649127,0.0006978578302910399
343200.0,19,15613387.289274985,13016158.113228925,-17439677.088143125,353.909188688722,2157.4607142034256,1881.4598799942353,0.0006978600391929142
343800.0,19,15837567.981094472,14263692.77180732,-16247147.716195885,390.490092796201,1998.5912700312012,2091.0623963860166,0.0006978623802443008
344400.0,19,16078877.72795133,15411819.412078068,-14933559.369877066,410.76876870451247,1826.474285650154,2284.723154526912,0.0006978648403265177
345000.0,19,16327159.108860813,16453312.573928883,-13508885.54267931,413.54778026919814,1643.551612870119,2461.096428290456,0.0006978674055061986
345600.0,19,16571629.1848464,17382453.77926585,-11983870.218868127,397.9425554801294,1452.3989813546566,2618.9624067448162,0.0006978700611357472
346200.0,19,16801071.780733213,18195099.74355694,-10369950.677204534,363.39558362548917,1255.684955947787,2757.2328190124276,0.0006978727919566884
346800.0,19,17004036.758870773,18888725.62657129,-8679177.093016336,309.68546962577557,1056.128846363149,2874.9558637732025,0.0006978755822053955
347400.0,19,17169043.17368798,19462442.86377316,-6924129.3387714,236.93078029368303,856.458166271165,2971.3204924241813,0.0006978784157207086
348000.0,19,17284783.1743198,19916991.476797666,-5117831.358061629,145.58867953858658,659.3662325977875,3045.6600887547092,0.0006978812760529917
348600.0,19,17340323.5378164,20254707.113944247,-3273663.466798487,36.448409503535004,467.4704852868447,3097.4555801760166,0.0006978841465742112
349200.0,19,17325301.766423896,20479463.417080432,-1405272.919257427,-89.38026757045827,283.2720932713348,3126.3380063638297,0.0006978870105886325
349800.0,19,17230113.767936427,20596590.64736344,473516.9340126417,-230.48349613242158,109.11739419902142,3132.09056094128,0.0006978898514437507
350400.0,19,17046090.25707917,20612771.82643249,2348798.574020858,-385.164398098161,-52.83830631736032,3114.650110853136,0.0006978926526410721
351000.0,19,16765659.16728048,20535917.959908877,4206673.002858865,-551.4685105105343,-200.66407551851705,3074.1081866697436,0.000697895397946362
351600.0,19,16382491.545072619,20375024.203825302,6033342.862830409,-727.2132620065615,-332.68336306228946,3010.7114255220863,0.0006978980714989636
352200.0,19,15891628.612795796,20140009.109545194,7815205.638714221,-910.0211104594305,-447.50024104430383,2924.861437026867,0.0006979006579197709
352800.0,19,15289587.928294294,19841539.336246833,9538946.57619644,-1097.355916078541,-544.0214734879646,2817.1140517410627,0.000697903142417413
353400.0,19,14574446.841829985,19490842.4493645,11191630.923290635,-1286.5620778177263,-621.4740562488216,2688.1779017299887,0.0006979055108921748
354000.0,19,13745901.749251679,19099510.625543725,12760795.070211908,-1474.905916495743,-679.4179152356523,2538.9122740946264,0.000697907750037136
354600.0,19,12805301.96505237,18679298.256522,14234536.127446914,-1659.6187460737187,-717.7535032132263,2370.324171148434,0.0006979098474359742
355200.0,19,11755657.387474604,18241916.582556114,15601599.442633526,-1837.941035740492,-736.7240935507965,2183.564505734444,0.0006979117916568222
355800.0,19,10601619.497976866,17798828.58712384,16851463.515502088,-2007.1670306887404,-736.9126333549322,1979.923357305052,0.0006979135723415327
356400.0,19,9349435.626326941,17361047.44509415,17974421.727901235,-2164.68916975945,-719.2330885735145,1760.824214217556,0.0006979151802896492
357000.0,19,8006876.816850069,16938941.83288525,18961660.264416542,-2308.041614691326,-684.9162897924859,1527.8171305735418,0.0006979166075363471
357600.0,19,6583140.046753452,16542051.377949188,19805331.560046066,-2434.9421898729306,-635.4903692442575,1282.5707321589387,0.0006979178474235628
358200.0,19,5088725.968996406,16178915.443161316,20498622.57676319,-2543.3320246973053,-572.7559664029418,1026.8630158746814,0.0006979188946635113
358800.0,19,3535293.7740982277,15856918.306729637,21035817.182644624,-2631.412194347152,-498.7564705304046,762.5709006575896,0.0006979197453937647
359400.0,19,1935495.1809414658,15582153.60809832,21412351.887743305,-2697.676670561135,-415.7436623814883,491.65850534500345,0.0006979203972230652
360000.0,19,302789.96863258304,15359310.683867622,21624864.18224727,-2740.9409230184174,-326.1392123260015,216.16415017749998,0.0006979208492670582
360600.0,19,-1348754.1583437806,15191585.114920015,21671232.726863403,-2760.365555611782,-232.49258637768168,-61.81389654818864,0.0006979211021731556
361200.0,19,-3004674.229837564,15080615.447925908,21550608.66484857,-2755.4744209538076,-137.43600265970463,-340.1328771442169,0.0006979211581337951
361800.0,19,-4650333.742924948,15026447.643865624,21263437.361512374,-2726.1667314796214,-43.637165996334204,-616.6221283198308,0.00069792102088743
362400.0,19,-6271149.755551871,15027528.347441554,20811469.931835406,-2672.722776485335,46.24941532539157,-889.1006773356888,0.0006979206957066753
363000.0,19,-7852821.42611189,15080727.570316996,20197763.991140906,-2595.8029608004827,129.63166209997968,-1155.3957042309426,0.0006979201893731589
363600.0,19,-9381555.9488702,15181390.84587483,19426673.15802357,-2496.440001303433,204.02878801052282,-1413.3616904086425,0.000697919510138759
364200.0,19,-10844287.774900375,15323420.353313189,18503824.952812385,-2376.024250209979,267.1188450537429,-1660.9000417818647,0.0006979186676730731
364800.0,19,-12228887.029601868,15499383.935761862,17436086.8678111,-2236.2822563331174,316.78398991831966,-1895.978945250313,0.00069791767299714
365400.0,19,-13524353.145827606,15700650.363583315,16231520.535694934,-2079.248823964769,351.1525224103459,-2116.6531918421924,0.0006979165384036313
366000.0,19,-14720989.92896923,15917548.63417454,14899324.087178541,-1907.2329796807367,368.63678311701005,-2321.083679734372,0.0006979152773639327
366600.0,19,-15810558.557317646,16139548.56824875,13449762.96503267,-1722.7784057277277,367.966058704062,-2507.5562967631986,0.0006979139044227487
