t,prn,x,y,z,vx,vy,vz,clock
489584.0,31,17961128.473186653,-18678087.807516873,4741333.332680918,1240.864122060476,2020.245824352789,3103.7979516736286,-0.0001533469909405852
490184.0,31,18634114.86579065,-17394224.623887368,6582664.3226633,1001.1011987323312,2256.5825751794323,3029.6001612753766,-0.00015334726838062444
490784.0,31,19160656.334511846,-15973666.362142708,8372249.3518741345,753.0598275970395,2475.572687041985,2931.446679238942,-0.00015334766019704598
491384.0,31,19536377.76039199,-14427378.918189265,10095918.266827945,498.7205969123213,2675.389108315946,2810.0555907350777,-0.00015334815221253347
491984.0,31,19758113.49291209,-12767379.27708108,11739993.667933509,240.12954525918008,2854.3581971407875,2666.348056577105,-0.00015334872939593594
492584.0,31,19823940.912610672,-11006637.932974111,13291410.926322974,-20.620628420639378,3010.977222941171,2501.441640548466,-0.00015334937598654132
493184.0,31,19733202.417115156,-9158971.306744076,14737833.434513355,-281.4102013712486,3143.930212184922,2316.64128517599,-0.00015335007562648775
493784.0,31,19486515.370964266,-7238924.3230444705,16067762.24242115,-540.1133224806165,3252.101957048848,2113.430685001275,-0.00015335352798834253
494384.0,31,19085769.885262303,-5261649.98016752,17270635.39949557,-794.6157270380397,3334.589331441327,1893.448233118633,-0.0001533542830978286
494984.0,31,18534114.49292911,-3242773.401892326,18336924.40613899,-1042.8394523450588,3390.7113731244367,1658.4874252759225,-0.00015335504000942585
495584.0,31,17835929.109056998,-1198260.1306972336,19258214.865677796,-1282.760119212583,3420.0155829467476,1410.469184549044,-0.00015335578141142164
496184.0,31,16996786.501554262,855723.2223192872,20027279.393385854,-1512.4271891639505,3422.282250372885,1151.4257928525572,-0.00015335649012657477
496784.0,31,16023402.245598078,2902949.123058971,20638138.31321822,-1729.9825750370744,3397.525935956883,883.4809819819719,-0.00015335714926066293
497384.0,31,14923574.150345616,4927268.796092483,21086107.972960223,-1933.6780197143619,3345.9942824654627,608.8291742338663,-0.00015335498658081826
497984.0,31,13706110.487610087,6912752.835269858,21367837.213273443,-2121.8912925937393,3268.164034476137,329.71377118805503,-0.00015335549772445444
498584.0,31,12380751.508827299,8843823.673645068,21481329.195902273,-2293.1402563229535,3164.7347883470757,48.40586605769741,-0.00015335591172927786
499184.0,31,10958080.634113954,10705388.54246587,21425952.049981553,-2446.0956356303795,3036.6200873826706,-232.8177031653218,-0.0001533562142294213
499784.0,31,9449429.827331174,12482963.93754019,21202435.72286872,-2579.591595672524,2884.9364412273994,-511.69559821886077,-0.00015335639180469432
500384.0,31,7866779.010600384,14162793.418155476,20812856.46940612,-2692.634353061102,2710.99034883722,-786.0026545171443,-0.00015335643208730653
500984.0,31,6222650.31943887,15731957.662261622,20260609.204981767,-2784.4108019168025,2516.260770899397,-1053.5688223953368,-0.00015335903877331338
501584.0,31,4530002.4288965985,17178472.49855511,19550368.66366702,-2854.2847248473627,2302.394277214349,-1312.3010531581644,-0.00015335877199704922
502184.0,31,2802115.5725586945,18491382.874522366,18688039.029670157,-2901.8116080436735,2071.170855062231,-1560.1957935195035,-0.00015335833804160255
502784.0,31,1052483.300114667,19660839.939434543,17680694.58877593,-2926.7309018264928,1824.4969638534892,-1795.3579618157366,-0.00015335772958352924
